Ad ID ,Category ,Locations ,Car Makes,Car Model,Year,Tax Type,Condition,Body Type,Fuel,Transmission,Color,Link,Title,Price,Year Used
9497566,Cars for Sale,Phnom Penh,Lexus,NX,2015.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/lexus-nx200t-015-full-%E1%9E%94%E1%9E%842-%E1%9E%94%E1%9E%8F%E1%9E%845-adid-9497566.html,Lexus NX200t 015 Full ប៉ុង2 ប៉ូតុង5,"$48,000 ",8.0
9408270,Cars for Sale,Phnom Penh,Toyota,Tacoma,2001.0,Plate Number,Used,Pickup,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%8F%E1%9E%80%E1%9E%98-%E1%9E%94%E1%9E%84%E1%9F%A2-%E1%9E%97%E1%9E%9B%E1%9E%84-%E1%9E%A2%E1%9E%8F%E1%9E%80%E1%9E%94%E1%9E%96%E1%9E%8F%E1%9E%9F-adid-9408270.html,តាកូម៉ា ប៉ុង២ ភ្លើង អូតូកាប់ពីតាស់,"$11,500 ",22.0
9104369,Cars for Sale,Phnom Penh,Hyundai,Grand i10,2015.0,Plate Number,Used,SUV,Petrol,Manual,Orange,https://www.khmer24.com/en/cars/hyundaigrand-i102015%E1%9E%9B%E1%9E%80%E1%9E%AC%E1%9E%9C%E1%9E%8A%E1%9E%9A-adid-9104369.html,"Hyundai,grand i10,2015លក់ឬវៃដូរ","$6,000 ",8.0
9179775,Cars for Sale,Phnom Penh,Kia,Morning,2005.0,Plate Number,Used,MPV (Minivan),Petrol,,Orange,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%AC%E1%9E%9C%E1%9E%8A%E1%9E%9A05abs-adid-9179775.html,ឡានលក់ឬវៃដូរ05ABS,"$4,500 ",18.0
9007239,Cars for Sale,Phnom Penh,Toyota,Hiace,1992.0,Plate Number,Used,MPV (Minivan),Diesel,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%9B%E1%9E%80%E1%9E%AC%E1%9E%9C%E1%9E%8A%E1%9E%9A%E1%9E%A1%E1%9E%93%E1%9E%87%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%9B%E1%9E%81%E1%9E%A2%E1%9E%8F-adid-9007239.html,លក់ឬវៃដូរឡានជិះផ្ទាលលេខអូតូ,"$6,500 ",31.0
9203110,Cars for Sale,Phnom Penh,Toyota,Tacoma,2011.0,Tax Paper,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%8F%E1%9E%80%E1%9E%98-2011-%E1%9E%94%E1%9E%842-%E1%9E%A0%E1%9E%9C%E1%9E%9B-adid-9203110.html,តាកូម៉ា 2011 ប៉ុង2 ហ្វូល,"$24,800 ",12.0
9203130,Cars for Sale,Phnom Penh,Toyota,Tundra,2009.0,Tax Paper,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/tundra-2009-2%E1%9E%94%E1%9E%84-%E1%9E%94%E1%9E%841-%E1%9E%98%E1%9E%A1%E1%9E%93-adid-9203130.html,Tundra 2009 2បាំង ប៉ុង1 មេឡាន,"$28,500 ",14.0
9203178,Cars for Sale,Phnom Penh,Toyota,Tacoma,2011.0,Tax Paper,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%8F%E1%9E%80%E1%9E%98-2011-%E1%9E%94%E1%9E%841-jbl-%E1%9E%A0%E1%9E%9C%E1%9E%9B-adid-9203178.html,តាកូម៉ា 2011 ប៉ុង1 JBL ហ្វូល,"$23,000 ",12.0
9507625,Cars for Sale,Phnom Penh,Toyota,Land Cruiser,2010.0,Plate Number,Used,SUV,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%95%E1%9E%91%E1%9E%9B-adid-9507625.html,ឡានលក់ ម្ចាស់ផ្ទាល់,"$42,000 ",13.0
9376918,Cars for Sale,Phnom Penh,Ford,F150,2015.0,Plate Number,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%87%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%81%E1%9E%9B%E1%9E%93%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93-ford-f150-%E1%9E%81%E1%9E%9B%E1%9E%94%E1%9E%80%E1%9E%9A%E1%9E%99%E1%9E%94%E1%9E%91%E1%9E%94%E1%9E%80-auto-eroller-adid-9376918.html,ឡានជិះផ្ទាល់ខ្លួនលក់បន្ទាន់ FORD F150 ខ្លុបក្រោយបិទបើក auto eroller,"$39,500 ",8.0
9370303,Cars for Sale,Phnom Penh,Toyota,Highlander,2008.0,Tax Paper,Used,SUV,Hybrid,Auto,White,https://www.khmer24.com/en/cars/2008-toyota-highlander-hybrid-liminted-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9370303.html,2008 Toyota Highlander Hybrid Liminted ក្រដាសពន្ធ,"$33,000 ",15.0
9535056,Cars for Sale,Phnom Penh,Toyota,Tacoma,2008.0,Plate Number,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/tacoma-08-%E1%9E%94%E1%9E%84%E1%9F%A2-adid-9535056.html,Tacoma 08 ប៉ុង២,"$18,900 ",15.0
9434336,Cars for Sale,Phnom Penh,Toyota,Tundra,2011.0,Plate Number,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/tundra-2011-limited-full-adid-9434336.html,Tundra 2011 limited full,"$19,900 ",12.0
9434358,Cars for Sale,Phnom Penh,Toyota,Highlander,2003.0,Plate Number,Used,SUV,Petrol,Auto,Red,https://www.khmer24.com/en/cars/highlander-03-%E1%9E%94%E1%9E%84-1-%E1%9E%98%E1%9E%9F%E1%9E%936-%E1%9E%9B%E1%9E%80%E1%9E%89%E1%9E%94%E1%9E%9B%E1%9E%99-adid-9434358.html,Highlander 03 ប៉ុង 1 ម៉ាសុីន6 លក់ញាប់លុយ,"$13,500 ",20.0
9496675,Cars for Sale,Phnom Penh,Lexus,GS,2006.0,Plate Number,Used,Sedan,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/gs300-full-option-%E1%9E%94%E1%9E%84-1-adid-9496675.html,Gs300 full option ប៉ុង 1,"$14,900 ",17.0
9434342,Cars for Sale,Phnom Penh,Toyota,Tundra,2007.0,Plate Number,Used,Pickup,Petrol,Auto,Green,https://www.khmer24.com/en/cars/07-%E1%9E%94%E1%9E%84-1-adid-9434342.html,07 ប៉ុង 1,"$17,000 ",16.0
9434333,Cars for Sale,Phnom Penh,Lexus,LX470,2003.0,Plate Number,Used,SUV,Petrol,Auto,Black,https://www.khmer24.com/en/cars/lexus-lx-470-2003-adid-9434333.html,Lexus lx 470 2003,"$16,500 ",20.0
9414875,Cars for Sale,Phnom Penh,Toyota,Prius,2008.0,Tax Paper,New,Hatchback,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/car-for-sale-adid-9414875.html,Car for sale,"$13,800 ",15.0
9355341,Cars for Sale,Phnom Penh,Kia,Morning,2009.0,Plate Number,Used,SUV,Diesel,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80%E1%9E%A1%E1%9E%93-morning-09-full-%E1%9E%9F%E1%9E%9B%E1%9E%80%E1%9E%9B%E1%9E%81-brxxxx-adid-9355341.html,ចង់លក់ឡាន Morning 09 full ស្លាកលេខ  BRxxxx,"$6,800 ",14.0
9535042,Cars for Sale,Phnom Penh,Toyota,Fortuner,2018.0,Plate Number,Used,SUV,Diesel,Auto,White,https://www.khmer24.com/en/cars/toyota-fortuner-018-adid-9535042.html,Toyota fortuner 018,"$42,500 ",5.0
9359620,Cars for Sale,Phnom Penh,Toyota,Corolla,2003.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/corolla-03-for-sale-adid-9359620.html,Corolla 03 for sale,"$7,900 ",20.0
9410836,Cars for Sale,Phnom Penh,Land Rover,Range Rover Sport,2010.0,Plate Number,Used,SUV,Diesel,Auto,Black,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9410836.html,ទ្បានលក់,"$18,500 ",13.0
9389868,Cars for Sale,Phnom Penh,Toyota,Camry,2007.0,Plate Number,Used,Sedan,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9389868.html,ទ្បានលក់,"$13,700 ",16.0
9458236,Cars for Sale,Phnom Penh,Lexus,GS,2006.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9458236.html,ទ្បានលក់,"$18,300 ",17.0
9063061,Cars for Sale,Phnom Penh,Land Rover,Range Rover,2009.0,Plate Number,Used,,,Auto,White,https://www.khmer24.com/en/cars/range-rover-sport-2009-adid-9063061.html,Range Rover Sport 2009,"$14,900 ",14.0
9499064,Cars for Sale,Phnom Penh,Lexus,RX300,2000.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9499064.html,ទ្បានលក់,"$12,700 ",23.0
9418625,Cars for Sale,Phnom Penh,Toyota,Tundra,2007.0,Plate Number,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9418625.html,ទ្បានលក់,"$19,500 ",16.0
9170364,Cars for Sale,Phnom Penh,Land Rover,Range Rover Vogue,2014.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9170364.html,ទ្បានលក់,"$58,500 ",9.0
9410825,Cars for Sale,Phnom Penh,Ford,Ranger Wildtrak,2019.0,Plate Number,Used,Pickup,Diesel,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9410825.html,ទ្បានលក់,"$33,300 ",4.0
9459837,Cars for Sale,Phnom Penh,Ford,Ranger Raptor,2019.0,Plate Number,Used,Pickup,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9459837.html,ទ្បានលក់,"$45,700 ",4.0
9458247,Cars for Sale,Phnom Penh,Lexus,RX300,2001.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9458247.html,ទ្បានលក់,"$13,300 ",22.0
9062926,Cars for Sale,Phnom Penh,Hyundai,Staria,2009.0,Plate Number,Used,MPV (Minivan),Diesel,Auto,Other,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9062926.html,ទ្បានលក់,"$13,800 ",14.0
9389872,Cars for Sale,Phnom Penh,Toyota,Highlander,2001.0,Plate Number,Used,SUV,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9389872.html,ទ្បានលក់,"$13,900 ",22.0
9389882,Cars for Sale,Phnom Penh,Lexus,NX,2015.0,Plate Number,Used,SUV,Petrol,Auto,Black,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9389882.html,ទ្បានលក់,"$44,900 ",8.0
9508464,Cars for Sale,Phnom Penh,Toyota,Highlander,2002.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9508464.html,ទ្បានលក់,"$14,500 ",21.0
9458260,Cars for Sale,Phnom Penh,Toyota,Camry,2002.0,Plate Number,Used,Sedan,Petrol,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9458260.html,ទ្បានលក់,"$9,200 ",21.0
9535033,Cars for Sale,Phnom Penh,Nissan,Frontier,2006.0,Plate Number,Used,Pickup,Petrol,Auto,White,https://www.khmer24.com/en/cars/nissan-06-adid-9535033.html,Nissan 06,"$12,200 ",17.0
9518448,Cars for Sale,Phnom Penh,Toyota,Prius,2008.0,Plate Number,New,Sedan,Hybrid,Auto,Silver,https://www.khmer24.com/en/cars/puris-adid-9518448.html,Puris,"$13,500 ",15.0
9489331,Cars for Sale,Phnom Penh,Lexus,NX,2016.0,Plate Number,Used,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/lexus-nx200t-2016-fsport-%E1%9E%94%E1%9E%8F%E1%9E%845-adid-9489331.html,Lexus NX200T 2016 FSport ប៉ូតុង5,"$48,500 ",7.0
9482885,Cars for Sale,Phnom Penh,Cadillac,Escalade EXT,2008.0,Plate Number,Used,Pickup,Petrol,Auto,Black,https://www.khmer24.com/en/cars/cadillac-ext-2008-adid-9482885.html,Cadillac EXT 2008,"$14,000 ",15.0
9535027,Cars for Sale,Phnom Penh,Toyota,Camry,2017.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/carforsell-adid-9535027.html,Carforsell,"$16,800 ",6.0
9276507,Cars for Sale,Phnom Penh,Toyota,Prius,2010.0,Tax Paper,New,Other,Petrol,Auto,White,https://www.khmer24.com/en/cars/10000-%E1%9E%94%E1%9E%84%E1%9E%98%E1%9E%81-adid-9276507.html,10000$​ បង់មុខ,"$23,500 ",13.0
9498934,Cars for Sale,Phnom Penh,Toyota,Tundra,2020.0,Plate Number,Used,Other,Petrol,Auto,Other,https://www.khmer24.com/en/cars/toyota-tundra-2020-adid-9498934.html,Toyota Tundra  2020,"$72,000 ",3.0
9535024,Cars for Sale,Phnom Penh,Ford,Ecosport,2019.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/ecosport-019-adid-9535024.html,EcoSport 019,"$18,800 ",4.0
9535020,Cars for Sale,Phnom Penh,Toyota,Prius,2006.0,Plate Number,Used,,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%98%E1%9E%81%E1%9E%80%E1%9E%9A%E1%9E%99%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%92%E1%9E%93%E1%9E%A2%E1%9E%82%E1%9E%99abs%E1%9E%98%E1%9E%99%E1%9E%81-adid-9535020.html,មុខក្រោយស្អាតធានាអាគុយABSមួយខែ,"$11,500 ",17.0
9445238,Cars for Sale,Kandal,Toyota,Corolla,2003.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/sell-corolla-s-adid-9445238.html,Sell Corolla S,"$9,500 ",20.0
8762291,Cars for Sale,Phnom Penh,Audi,TT,2012.0,Tax Paper,Used,Convertible,Petrol,Auto,,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-8762291.html,ឡានស្អាត,"$29,900 ",11.0
8704838,Cars for Sale,Phnom Penh,Mini,MINI,2003.0,Plate Number,Used,Sedan,Petrol,Manual,,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%81%E1%9E%8A-adid-8704838.html,ឡានលេខដៃ.,"$9,200 ",20.0
9509869,Cars for Sale,Phnom Penh,Toyota,Corolla,2003.0,Plate Number,Used,SUV,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9509869.html,ឡានលក់,"$8,100 ",20.0
8703756,Cars for Sale,Phnom Penh,Lexus,RX350,2011.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/rx350-2011-%E1%9E%A0%E1%9E%9C%E1%9E%9B-%E1%9E%94%E1%9E%84%E1%9F%A1-adid-8703756.html,RX350 2011 ហ្វូល ប៉ុង១,"$45,000 ",12.0
9529311,Cars for Sale,Phnom Penh,Toyota,Corolla,2003.0,Plate Number,Used,Sedan,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/corolla-0%E1%9E%9B%E1%9E%80%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9529311.html,Corolla 0លក់ឡានស្អាត់,"$7,500 ",20.0
9492904,Cars for Sale,Phnom Penh,Toyota,Corolla,1996.0,Plate Number,Used,SUV,Petrol,Auto,Gold,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9492904.html,ឡានលក់,"$4,200 ",27.0
9450493,Cars for Sale,Phnom Penh,Toyota,Scion,2006.0,Plate Number,Used,SUV,Petrol,Auto,White,https://www.khmer24.com/en/cars/car-for-sell-adid-9450493.html,Car for sell,"$9,800 ",17.0
9535013,Cars for Sale,Phnom Penh,Toyota,Corolla,2003.0,Plate Number,Used,Sedan,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-corolla-le-03-%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98-%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%80-%E1%9E%93%E1%9E%9F%E1%9E%93%E1%9E%8A%E1%9E%98%E1%9E%91%E1%9E%80%E1%9E%90%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9535013.html,ឡានលក់ Corolla LE 03 ម្ចាស់ដើម ឡានស្អាត អត់បុក នៅសានុំដើមទឹកថ្នាំស្អាត,"$8,400 ",20.0
9507689,Cars for Sale,Phnom Penh,Toyota,Prius,2011.0,Tax Paper,New,SUV,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9507689.html,ឡានលក់,"$19,500 ",12.0
9188554,Cars for Sale,Phnom Penh,Hyundai,Starex,2011.0,Plate Number,Used,Other,Diesel,Auto,Silver,https://www.khmer24.com/en/cars/starex-cvx-2011-full-option-adid-9188554.html,Starex CVX 2011 FULL OPTION,"$15,500 ",12.0
9212849,Cars for Sale,Phnom Penh,Toyota,Prius,2010.0,Tax Paper,New,Hatchback,Hybrid,Auto,White,https://www.khmer24.com/en/cars/2010-prius-option-5-advance-adid-9212849.html,2010 Prius Option 5 Advance,"$21,000 ",13.0
9132687,Cars for Sale,Phnom Penh,Lexus,RX350,2010.0,Tax Paper,New,SUV,,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%9F%E1%9E%84%E1%9E%81%E1%9E%8F-2010-lexus-rx350-white-color-adid-9132687.html,សាងខាត 2010 Lexus RX350 White Color,"$42,500 ",13.0
9146693,Cars for Sale,Kandal,Hyundai,Staria,2008.0,Tax Paper,New,MPV (Minivan),Diesel,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9B%E1%9E%80starix-adid-9146693.html,ឡានលក់starix,"$14,000 ",15.0
9535003,Cars for Sale,Kampot,Kia,Matiz,2007.0,Plate Number,Used,,,,Blue,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98-adid-9535003.html,ឡានស្អាតម្ចាស់ដើម,"$4,900 ",16.0
9475122,Cars for Sale,Phnom Penh,Kia,Morning,2010.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-adid-9475122.html,ប្រញាប់,"$7,000 ",13.0
9339414,Cars for Sale,Phnom Penh,Toyota,Camry,2002.0,Plate Number,Used,Sedan,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/i-want-to-sell-my-camry-02-xle-adid-9339414.html,I want to sell my camry 02 xle,"$9,000 ",21.0
9429570,Cars for Sale,Phnom Penh,Lexus,RX300,2002.0,Plate Number,Used,,,,Black,https://www.khmer24.com/en/cars/%E1%9E%86%E1%9E%93-2002-%E1%9E%94%E1%9E%842-full-adid-9429570.html,ឆ្នាំ 2002 ប៉ុង2 full,"$9,500 ",21.0
9462379,Cars for Sale,Phnom Penh,Lexus,RX300,2002.0,Plate Number,Used,,,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%87%E1%9E%9B%E1%9E%80%E1%9E%81%E1%9E%8E%E1%9E%82%E1%9E%9A%E1%9E%9F%E1%9E%9A-adid-9462379.html,ឡានជិះលក្ខណះគ្រួសារ,"$10,500 ",21.0
9525143,Cars for Sale,Phnom Penh,Audi,Q7,2012.0,Plate Number,Used,,,Auto,White,https://www.khmer24.com/en/cars/audi-q7-%E1%9E%86%E1%9E%932012-s-line-full-options-adid-9525143.html,Audi Q7 ឆ្នាំ2012 S-Line full options,"$23,500 ",11.0
9534999,Cars for Sale,Phnom Penh,Lexus,LX470,1998.0,Plate Number,Used,SUV,LPG,Auto,Gray,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%87%E1%9E%9F%E1%9E%9A%E1%9E%9B-adid-9534999.html,ឡានស្អាតជិះស្រួល,"$11,000 ",25.0
9527391,Cars for Sale,Phnom Penh,Toyota,Prius,2006.0,Plate Number,Used,SUV,Petrol,Auto,Blue,https://www.khmer24.com/en/cars/prius-06-half-full-for-sale-owner-adid-9527391.html,Prius 06 Half-Full for sale (owner),"$1,089 ",17.0
9534990,Cars for Sale,Phnom Penh,Toyota,Prius,2007.0,Plate Number,Used,Sedan,Hybrid,Auto,White,https://www.khmer24.com/en/cars/prius-07-full-%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%9B%E1%9E%84-%E1%9E%A1%E1%9E%93%E1%9E%90%E1%9E%98%E1%9E%8E%E1%9E%9F-%E1%9E%90%E1%9E%93%E1%9E%9F%E1%9E%93%E1%9F%A1%E1%9E%87-%E1%9E%92%E1%9E%93%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%80%E1%9E%A2%E1%9E%8F%E1%9E%94-adid-9534990.html,Prius 07 Full ក្នុងលឿង ឡានថ្មីណាស់ ថ្នាំស៊ីន១ជុំ ធានាអត់បុកអត់ប៉ះ,"$13,500 ",16.0
9143546,Cars for Sale,Kampong Speu,Kia,Visto,1999.0,Plate Number,Used,SUV,Petrol,Auto,Blue,https://www.khmer24.com/en/cars/%E1%9E%85%E1%9E%84%E1%9E%8A%E1%9E%9A%E1%9E%9F%E1%9E%9A-adid-9143546.html,ចង់ដូរសេរី,"$1,700 ",24.0
9153684,Cars for Sale,Phnom Penh,Toyota,Alphard,2009.0,Plate Number,Used,Hatchback,Petrol,Auto,White,https://www.khmer24.com/en/cars/toyota-alphard-adid-9153684.html,TOYOTA Alphard ,"$26,500 ",14.0
9534984,Cars for Sale,Phnom Penh,Toyota,Highlander,2002.0,Plate Number,Used,SUV,Petrol,Auto,Silver,https://www.khmer24.com/en/cars/%E1%9E%9A%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%89%E1%9E%9B%E1%9E%99%E1%9E%9F%E1%9E%91%E1%9E%92%E1%9E%80%E1%9E%94%E1%9E%93-adid-9534984.html,រំលោះក៏បានទិញលុយសុទ្ធក៏បាន,"$12,800 ",21.0
9078133,Cars for Sale,Kandal,Toyota,Camry,2008.0,Plate Number,Used,Sedan,Hybrid,,Gold,https://www.khmer24.com/en/cars/camry-hybrid-2008-full-adid-9078133.html,Camry hybrid 2008 Full,"$14,300 ",15.0
9295325,Cars for Sale,Kampong Speu,Kia,Morning,2007.0,Plate Number,Used,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/car-for-sale-adid-9295325.html,Car for sale,"$5,300 ",16.0
9429065,Cars for Sale,Phnom Penh,Lexus,CT,2013.0,Tax Paper,New,,Hybrid,Auto,White,https://www.khmer24.com/en/cars/lexus-ct200h-2013-full-adid-9429065.html,LEXUS CT200H 2013 Full,"$27,800 ",10.0
9370096,Cars for Sale,Phnom Penh,Lexus,CT,2012.0,Tax Paper,New,Sedan,Hybrid,Auto,White,https://www.khmer24.com/en/cars/ct200h-2012-upgrade-2020-fsport-adid-9370096.html,CT200H 2012 Upgrade 2020 FSport,"$27,000 ",11.0
9501501,Cars for Sale,Phnom Penh,Lexus,IS,2016.0,Tax Paper,New,Sedan,Petrol,Auto,White,https://www.khmer24.com/en/cars/lexus-is200t-2016-fsport-%E1%9E%80%E1%9E%93%E1%9E%84cherry-adid-9501501.html,LEXUS IS200T 2016 FSPORT ក្នុងCherry,"$39,000 ",7.0
9532393,Cars for Sale,Phnom Penh,Lexus,CT,2012.0,Tax Paper,New,Sedan,Hybrid,Auto,White,https://www.khmer24.com/en/cars/lexus-ct200h-2012-full-adid-9532393.html,Lexus CT200H 2012 FULL,"$25,500 ",11.0
9515859,Cars for Sale,Phnom Penh,Toyota,Highlander,2001.0,Plate Number,Used,,Petrol,,Gray,https://www.khmer24.com/en/cars/%E1%9E%9B%E1%9E%80%E1%9E%A1%E1%9E%93%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93-11950-%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%9A-adid-9515859.html,លកឡានបន្ទាន់ 11950$ ចរចារ,"$11,950 ",22.0
9534975,Cars for Sale,Kampong Thom,Kia,Borrego,1997.0,Plate Number,Used,,Petrol,Manual,Blue,https://www.khmer24.com/en/cars/%E1%9E%A1%E1%9E%93%E1%9E%80%E1%9E%9A-1%E1%9E%8F%E1%9E%93-adid-9534975.html,ឡានកូរ៉េ 1តោន,"$4,000 ",26.0
9392167,Cars for Sale,Battambang,Toyota,Prius,2008.0,Tax Paper,Used,Sedan,Hybrid,Auto,Red,https://www.khmer24.com/en/cars/08-%E1%9E%96%E1%9E%80%E1%9E%80%E1%9E%8E%E1%9E%8F%E1%9E%9B%E1%9E%A0%E1%9E%9C%E1%9E%9B-%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%80-%E1%9E%A2%E1%9E%8F%E1%9E%80%E1%9E%8F%E1%9E%8F-%E1%9E%A2%E1%9E%8F%E1%9E%85%E1%9E%9A-%E1%9E%80%E1%9E%98%E1%9E%93%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%9A%E1%9E%92%E1%9E%9C%E1%9E%85%E1%9E%9A%E1%9E%A1%E1%9E%84%E1%9E%9C%E1%9E%89%E1%9E%8A%E1%9E%9A-adid-9392167.html,08 ពាក់កណ្តាលហ្វូល អត់បុក អត់កាត់ត អត់ច្រេះ ក៏មិនមានការធ្វើច្រេះឡើងវិញដែរ,"$11,600 ",15.0
